,4237.0,7803.0,,,,,,,,,,,,,,,,,,,,4237.0,7803.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589,8937,,,5860,8134,,,5821,9256,,,6799,8109,,,6697,7953
,4244.0,7862.0,,,,,,,,,,,,,,,,,,,,4244.0,7862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5880,8461,,,6102,7175,,,7060,9327,,,7001,8657,,,6671,8585
,4257.0,7862.0,,,,,,,,,,,,,,,,,,,,4257.0,7862.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5495,7510,,,5958,7905,,,7079,8682,,,6551,8409,,,6312,8442
,4270.0,7868.0,,,,,,,,,,,,,,,,,,,,4270.0,7868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860,8285,,,4902,7345,,,6851,7652,,,7275,8077,,,6944,9081
,4283.0,7894.0,,,,,,,,,,,,,,,,,,,,4283.0,7894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5639,7699,,,4563,7964,,,6982,9490,,,6682,7973,,,6443,8325
,4302.0,7914.0,,,,,,,,,,,,,,,,,,,,4302.0,7914.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5795,7960,,,5795,8055,,,7770,8649,,,6656,7379,,,7153,8162
,4465.0,7946.0,,,,,,,,,,,,,,,,,,,,4465.0,7946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6147,8044,,,5482,7078,,,6317,7841,,,6753,8651,,,6684,8175
,4693.0,8025.0,,,,,,,,,,,,,,,,,,,,4693.0,8025.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736,8168,,,6160,7129,,,6903,8506,,,7112,8214,,,6123,8520
,4693.0,8051.0,,,,,,,,,,,,,,,,,,,,4693.0,8051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4341,7242,,,5926,7325,,,6317,8692,,,6793,8598,,,6677,8553
,4759.0,8396.0,,,,,,,,,,,,,,,,,,,,4759.0,8396.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5437,8755,,,6056,7436,,,5216,7323,,,6923,7412,,,6208,8279
,4804.0,8409.0,,,,,,,,,,,,,,,,,,,,4804.0,8409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5606,8383,,,6010,6569,,,6858,8249,,,6786,8820,,,6749,8305
,5684.0,8572.0,,,,,,,,,,,,,,,,,,,,5684.0,8572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5489,7249,,,5736,6869,,,6956,8253,,,7236,8729,,,6658,8416
,6069.0,8800.0,,,,,,,,,,,,,,,,,,,,6069.0,8800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691,7836,,,6088,6680,,,6929,6916,,,7660,8129,,,6710,7953
,,8820.0,,,,,,,,,,,,,,,,,,,,,8820.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5736,8044,,,5476,7638,,,7288,7203,,,7666,7960,,,6977,9094
,,9153.0,,,,,,,,,,,,,,,,,,,,,9153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4654,8442,,,5984,6934,,,7353,6375,,,6936,7770,,,6410,8194
,,9211.0,,,,,,,,,,,,,,,,,,,,,9211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860,8188,,,6154,6843,,,7125,6701,,,7203,8448,,,7042,7918
,,9537.0,,,,,,,,,,,,,,,,,,,,,9537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4589,7973,,,4948,7266,,,7151,7334,,,6571,8455,,,6534,9003
